id	taxonID	scientificName	order	family	vernacularName	taxonRemarks	bibliographicCitation
3a09b6f3-6016-477b-9eaa-bc4e82fb8306	3a09b6f3-6016-477b-9eaa-bc4e82fb8306	Egretta eulophotes	Pelecaniformes	Ardeidae	Chinese Egret, 唐白鷺	Egretta eulophotes	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
4d20b116-5b4f-4a7e-8156-19be39699089	4d20b116-5b4f-4a7e-8156-19be39699089	Egretta garzetta	Pelecaniformes	Ardeidae	Little Egret, 小白鷺	Egretta garzetta	Yen, L. F. Diet analysis of five heron chicks in south-west coast in Tainan. Master thesis, National Cheng Kung University, (2014). | Kasemsumrankun, T. Breeding biology of Black-crowned Night-Herons (Nycticorax nycticorax) and Little Egrets (Egretta garzetta) in National Dong Hwa University, Hualien, Taiwan. Master thesis, National Dong Hwa University, (2016).
668d0bbf-2618-428f-bbb0-5b2ab8dea7b8	668d0bbf-2618-428f-bbb0-5b2ab8dea7b8	Egretta sacra	Pelecaniformes	Ardeidae	Pacific Reef-Heron, 岩鷺	Egretta sacra	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
e03dc9d2-9d79-461f-8b8a-5a4756b4f1b6	e03dc9d2-9d79-461f-8b8a-5a4756b4f1b6	Bubulcus ibis	Pelecaniformes	Ardeidae	Cattle Egret, 黃頭鷺	Bubulcus ibis	Stinson, D. W. Food habits of migrant birds in the Mariana Islands. Micronesica 27, 123-126 (1994). | Yen, L. F. Diet analysis of five heron chicks in south-west coast in Tainan. Master thesis, National Cheng Kung University, (2014).
0b12a9bb-9833-43e1-b18a-21ef0473798b	0b12a9bb-9833-43e1-b18a-21ef0473798b	Ardeola bacchus	Pelecaniformes	Ardeidae	Chinese Pond-Heron, 池鷺	Ardeola bacchus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
1927e70b-cbb7-4fc8-a821-f060dff1584a	1927e70b-cbb7-4fc8-a821-f060dff1584a	Butorides striata	Pelecaniformes	Ardeidae	Striated Heron, 綠簑鷺	Butorides striata	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
90355377-5499-4424-9c48-68247008e788	90355377-5499-4424-9c48-68247008e788	Nycticorax nycticorax	Pelecaniformes	Ardeidae	Black-crowned Night-Heron, 夜鷺	Nycticorax nycticorax	Stinson, D. W. Food habits of migrant birds in the Mariana Islands. Micronesica 27, 123-126 (1994). | Yen, L. F. Diet analysis of five heron chicks in south-west coast in Tainan. Master thesis, National Cheng Kung University, (2014). | Kasemsumrankun, T. Breeding biology of Black-crowned Night-Herons (Nycticorax nycticorax) and Little Egrets (Egretta garzetta) in National Dong Hwa University, Hualien, Taiwan. Master thesis, National Dong Hwa University, (2016).
fb62356f-037f-4985-9771-524eb6d9b519	fb62356f-037f-4985-9771-524eb6d9b519	Gorsachius goisagi	Pelecaniformes	Ardeidae	Japanese Night-Heron, 麻鷺	Gorsachius goisagi	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
8439dcd0-0c6c-46ec-8483-e51cbbd089d3	8439dcd0-0c6c-46ec-8483-e51cbbd089d3	Gorsachius melanolophus	Pelecaniformes	Ardeidae	Malayan Night-Heron, 黑冠麻鷺	Gorsachius melanolophus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6d0011b3-cd32-422a-a7b7-be3d209f5764	6d0011b3-cd32-422a-a7b7-be3d209f5764	Threskiornis aethiopicus	Pelecaniformes	Threskiornithidae	African Sacred Ibis, 埃及聖䴉	Threskiornis aethiopicus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
96661890-d80c-4eac-b6b1-68e47c9f594d	96661890-d80c-4eac-b6b1-68e47c9f594d	Threskiornis melanocephalus	Pelecaniformes	Threskiornithidae	Black-headed Ibis, 黑頭白䴉	Threskiornis melanocephalus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
c0491cee-c018-4b8b-b40c-d4ca4bb0293e	c0491cee-c018-4b8b-b40c-d4ca4bb0293e	Platalea leucorodia	Pelecaniformes	Threskiornithidae	Eurasian Spoonbill, 白琵鷺	Platalea leucorodia	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a573e555-a819-4bb8-9b60-6654940bb013	a573e555-a819-4bb8-9b60-6654940bb013	Platalea minor	Pelecaniformes	Threskiornithidae	Black-faced Spoonbill, 黑面琵鷺	Platalea minor	Chong, J. R., Pak, U. I., Rim, C. Y. & Kim, T. S. in Conservation and Research of Black-faced Spoonbills and Their Habitats   (eds M. Ueta, R. Kurosawa, & D. Allen)  11-18 (Wild Bird Society of Japan, 2000). | Zhou, A., Wang, Y. & Chen, Y. Diet composition based on stable isotopic analysis of fecal samples reveals the preference of Black-faced Spoonbill (Platalea minor) for natural wetlands and fishponds. J. Field Ornithol. 93, 7 (2022). https://doi.org/10.5751/JFO-00170-930307
02c2b6a6-8c4a-4eeb-8fa9-2303e08cf08d	02c2b6a6-8c4a-4eeb-8fa9-2303e08cf08d	Pandion haliaetus	Accipitriformes	Pandionidae	Osprey, 魚鷹	Pandion haliaetus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
cbb9fa6a-16a7-47e9-80ce-d215f5a17b0e	cbb9fa6a-16a7-47e9-80ce-d215f5a17b0e	Elanus caeruleus	Accipitriformes	Accipitridae	Black-winged Kite, 黑翅鳶	Elanus caeruleus	Chen, K. H., Lin, W. L. & Lin, S. M. Competition between the Black‐winged Kite and Eurasian Kestrel led to population turnover at a subtropical sympatric site. J. Avian Biol. 2022, e03040 (2022).
36b715bb-44e8-412d-9aa4-fa40245548ac	36b715bb-44e8-412d-9aa4-fa40245548ac	Pernis ptilorhynchus	Accipitriformes	Accipitridae	Oriental Honey-buzzard, 東方蜂鷹	Pernis ptilorhynchus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2d344160-0cfa-43c4-9235-4a886eb3ac51	2d344160-0cfa-43c4-9235-4a886eb3ac51	Aviceda leuphotes	Accipitriformes	Accipitridae	Black Baza, 黑冠鵑隼	Aviceda leuphotes	Sivakumar, S. & Prakash, V. Nesting of Jerdon's Baza Aviceda jerdoni and Black Baza A. leuphotes in Buxa Tiger Reserve, West Bengal, India. Forktail 21, 169-171 (2005).
6fd54d92-7661-43fd-83e2-7b5ed02944bd	6fd54d92-7661-43fd-83e2-7b5ed02944bd	Spilornis cheela	Accipitriformes	Accipitridae	Crested Serpent-Eagle, 大冠鷲	Spilornis cheela	Chou, T. C. Home range and habitat selection of Crested Serpent-Eagle (Spilornis cheela Hoya). Doctoral thesis, National Taiwan University, (2011).
d6e233a9-133f-4e1a-b083-129077ac53ca	d6e233a9-133f-4e1a-b083-129077ac53ca	Nisaetus nipalensis	Accipitriformes	Accipitridae	Mountain Hawk-Eagle, 熊鷹	Nisaetus nipalensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
662ac706-7d30-45f3-b751-163928c1404d	662ac706-7d30-45f3-b751-163928c1404d	Ictinaetus malaiensis	Accipitriformes	Accipitridae	Black Eagle, 林鵰	Ictinaetus malaiensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
75cd2627-90f9-46f2-9710-62a41e2c81e5	75cd2627-90f9-46f2-9710-62a41e2c81e5	Clanga clanga	Accipitriformes	Accipitridae	Greater Spotted Eagle, 花鵰	Clanga clanga	Dombrovski, V. The diet of the Greater Spotted Eagle (Aquila clanga) in Belarusian Polesie. Slovak Raptor J. 4, 23-26 (2014).
9a881d6b-6623-45bd-b018-e8c378c2901c	9a881d6b-6623-45bd-b018-e8c378c2901c	Aquila heliaca	Accipitriformes	Accipitridae	Imperial Eagle, 白肩鵰	Aquila heliaca	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
cf03d05f-4e18-47c0-8c75-2388c528b12e	cf03d05f-4e18-47c0-8c75-2388c528b12e	Butastur indicus	Accipitriformes	Accipitridae	Gray-faced Buzzard, 灰面鵟鷹	Butastur indicus	Sakai, S., Yamaguchi, N., Momose, H. & Higuchi, H. Seasonal shifts in foraging site and prey of Grey-faced Buzzards (Butastur indicus), breeding in satoyama habitat of central Japan. Ornithol. Sci. 10, 51-60 (2011).
83230f44-8187-46d1-bf37-8628c23b4df9	83230f44-8187-46d1-bf37-8628c23b4df9	Circus spilonotus	Accipitriformes	Accipitridae	Eastern Marsh-Harrier, 東方澤鵟	Circus spilonotus	Simmons, R. E. The nest, eggs, and diet of the Papuan Harrier from eastern New Guinea. J. Raptor Res. 44, 12-18 (2010).
95a64487-43df-4a60-b306-cd83b8acdc64	95a64487-43df-4a60-b306-cd83b8acdc64	Circus cyaneus	Accipitriformes	Accipitridae	Hen Harrier, 灰澤鵟	Circus cyaneus	Garcia, J. T. & Arroyo, B. E. Food‐niche differentiation in sympatric Hen Circus cyaneus and Montagu's Harriers Circus pygargus. Ibis 147, 144-154 (2005).
67f3413f-5f37-472a-b56a-261dec825d90	67f3413f-5f37-472a-b56a-261dec825d90	Circus melanoleucos	Accipitriformes	Accipitridae	Pied Harrier, 花澤鵟	Circus melanoleucos	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2e61c04c-a985-4809-a330-539821067bbd	2e61c04c-a985-4809-a330-539821067bbd	Accipiter trivirgatus	Accipitriformes	Accipitridae	Crested Goshawk, 鳳頭蒼鷹	Accipiter trivirgatus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
577a3bf9-b598-4793-975e-63137f69d570	577a3bf9-b598-4793-975e-63137f69d570	Accipiter soloensis	Accipitriformes	Accipitridae	Chinese Sparrowhawk, 赤腹鷹	Accipiter soloensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
1bf5a4c3-026d-4fb9-b75f-51a83c4705a3	1bf5a4c3-026d-4fb9-b75f-51a83c4705a3	Accipiter gularis	Accipitriformes	Accipitridae	Japanese Sparrowhawk, 日本松雀鷹	Accipiter gularis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d6143565-79fa-4414-af98-43b13a0abe0d	d6143565-79fa-4414-af98-43b13a0abe0d	Accipiter virgatus	Accipitriformes	Accipitridae	Besra, 松雀鷹	Accipiter virgatus	Huang, K. Y., Lin, Y. S. & Severinghaus, L. L. The diet of Besra Sparrowhawk (Accipiter virgatus) in Yangmingshan Area, Northern Taiwan. Taiwania 49, 149-158 (2004).
a6485a61-45d1-43c2-b668-f1b78ea7f1d7	a6485a61-45d1-43c2-b668-f1b78ea7f1d7	Accipiter nisus	Accipitriformes	Accipitridae	Eurasian Sparrowhawk, 北雀鷹	Accipiter nisus	Hussain, T. et al. Comparison of diet analysis of Eurasian Sparrowhawk, Accipiter nisus and Black Kite, Milvus migrans (Accipitridae: Accipitriformes) from Southern Punjab, Pakistan. Pak. J. Zool. 48, 789-794 (2016).
fe47ccd6-345d-444b-8516-c4dd57779ca5	fe47ccd6-345d-444b-8516-c4dd57779ca5	Accipiter gentilis	Accipitriformes	Accipitridae	Northern Goshawk, 蒼鷹	Accipiter gentilis	Rebollo, S. et al. Prey preferences and recent changes in diet of a breeding population of the Northern Goshawk Accipiter gentilis in southwestern Europe. Bird Study 64, 464-475 (2017). https://doi.org/10.1080/00063657.2017.1395807 | Solonen, T., Lokki, H. & Sulkava, S. Diet and brood size in rural and urban Northern Goshawks Accipiter gentilis in southern Finland. Avian Biol. Res. 12, 3-9 (2019). https://doi.org/10.1177/1758155919826754
f68e011f-41b0-45f0-b0df-61ec1204f161	f68e011f-41b0-45f0-b0df-61ec1204f161	Milvus migrans	Accipitriformes	Accipitridae	Black Kite, 黑鳶	Milvus migrans	Hussain, T. et al. Comparison of diet analysis of Eurasian Sparrowhawk, Accipiter nisus and Black Kite, Milvus migrans (Accipitridae: Accipitriformes) from Southern Punjab, Pakistan. Pak. J. Zool. 48, 789-794 (2016).
6cfc4429-673d-4b99-b5c2-dd99040fd4c6	6cfc4429-673d-4b99-b5c2-dd99040fd4c6	Haliaeetus albicilla	Accipitriformes	Accipitridae	White-tailed Eagle, 白尾海鵰	Haliaeetus albicilla	Ekblad, C., Tikkanen, H., Sulkava, S. & Laaksonen, T. Diet and breeding habitat preferences of White-tailed Eagles in a northern inland environment. Polar Biol. 43, 2071-2084 (2020). https://doi.org/10.1007/s00300-020-02769-1 | Sulkava, S., Tornberg, R. & Koivusaari, J. Diet of the White-tailed Eagle Haliaeetus albicilla in Finland. Ornis Fenn. 74, 65-78 (1997).
23c5fae4-a270-4b05-9b00-65ca5f44ce36	23c5fae4-a270-4b05-9b00-65ca5f44ce36	Buteo japonicus	Accipitriformes	Accipitridae	Eastern Buzzard, 東方鵟	Buteo japonicus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
